date,IBM,AAPL,SPY,XOM
2000-11-03,-0.01794036374806307,-0.0028050206341117545,5.472773456745017e-4,-0.007826453820725554
2000-11-06,0.0018713259639202562,-0.037200622107778025,0.0069795382919846105,0.01348028511203303
2000-11-07,0.019741174968789466,-0.005847908437497773,-2.172545463583475e-4,0.0035173809373039155
2000-11-08,-0.021590054536081205,-0.06044149719001904,-0.022423616743812325,0.018783123395618606
2000-11-09,-0.005641292285125665,0.006211135728741685,-0.003786613775084824,-0.004135670378022649
2000-11-10,-0.0669295582423235,-0.05734077849576236,-0.024625754449321136,-0.00348309129187907
2000-11-13,0.04661132121950917,0.016261185962783115,-0.007807129199838059,0.0041780694252406825
2000-11-14,0.020946767898687213,0.044170753218681996,0.025939866330383587,-6.949781333616123e-4
2000-11-15,-0.0012573368259820583,-0.018691938700426403,0.003139850028294866,0.005547759754550796
2000-11-16,-0.011385204925170811,-0.04502404246338709,-0.01579813723845902,0.0034516835124445144
2000-11-17,0.03684455351883553,-0.026667973251213034,-0.005359946758131784,-0.004143593485764985
2000-11-20,0.012793449729214146,0.023373110792467205,-0.014397174402239976,0.011696345819657505
2000-11-21,-0.047096775917937705,-0.006622473217743258,0.0050912559745999175,0.018970293139130234
2000-11-22,0,-0.016750637574723948,-0.024181713057386034,0.012008551621018437
2000-11-24,0.014488001324577837,0.04298221544859346,0.020249391863935706,0.001986869454443596
2000-11-27,-0.015122323709339192,-0.032898200785731385,0.008768301792449584,-0.013995421075462033
2000-11-28,-0.0057308497890584675,-0.035748112529932694,-0.017379690443282136,-6.711102726462137e-4
2000-11-29,0.019602495678125997,-0.026340131665678515,-0.0018717996702779516,-0.04533748727837983
2000-11-30,-0.0653326552723339,-0.06240583260129741,-0.008702697255543512,-0.010596813898342106
2000-12-01,0.022473747824084178,0.033522339468847515,-4.7265903427007316e-4,0.009190389201610305
2000-12-04,0.028351944498363757,-0.02222290437913786,0.00847259718852822,0.020891976774735088
2000-12-05,0.049576144529767774,0.01855321351241422,0.032282996608528514,-0.02583026983145098
2000-12-06,-0.06623251633695038,-0.1720803553122817,-0.0161262145512584,-0.024338858471665503
2000-12-07,-0.03818785780376199,0,-0.013815786340601655,0.02008676232677109
2000-12-08,0.04076867920480698,0.05107549267849858,0.002335270838575987,0.00566506112305154
2000-12-11,-0.020834237784753462,0.008264422193595508,0.034165997791263614,-0.031566152400758885
2000-12-12,-0.011912416810850424,0.012269963779801586,-0.004292711445152975,0.009430561456214015
2000-12-13,-0.02836140458725911,-0.02469235174606276,-0.013791510664472817,0.012912748454327438
2000-12-14,0.012929713284019151,-0.03822079614696282,-0.012821349616153555,-0.025263044056052397
2000-12-15,-0.05132894628001239,-0.026318152775310383,-0.022845755205024076,-0.016212303701450548
2000-12-18,0.03014592603930044,0.013245091660076772,0.013273739966658482,0.02639435169192339
2000-12-19,-0.004151659338352154,-0.017699396175373097,-0.02057778213725925,0.009362832845236646
2000-12-20,-0.04685055759236523,0.026432988041980562,-0.029390543317723505,-0.023206213003177822
2000-12-21,-0.05297798656273134,-0.021978683526684237,0.00690666650012961,-0.00514889509553651
2000-12-22,0.08726673614769354,0.0645389489222732,0.029549481127083332,0.02404462551783526
2000-12-26,-0.04819312080992866,-0.021053181652852734,0.010682160057218226,0.019957905206330118
2000-12-27,-0.0014755023783772359,0.008474534820860136,0.007293577037613019,-0.009216452562127664
2000-12-28,0.006620642283041711,0,0.0030430143724888836,-0.010021463934664077
2000-12-29,-0.0029373747587593257,0.004210487032188404,-0.0191110695997585,7.189686444171173e-4
2001-01-02,-0.0022077651459051495,0,-0.018270103797544124,0.02485016238381954
2001-01-03,0.10947852049045181,0.09607382185719088,0.04691684411991126,-0.04445148688254896
2001-01-04,-0.015308203819045296,0.04112685721578574,-0.010822298771618222,-0.02825463231295311
2001-01-05,0.00868144302833862,-0.04112685721578574,-0.03318722558884346,0.004514776526529651
2001-01-08,-0.004664973526330662,0.011385200229804635,0.0077107175669821615,-0.004514776526529651
2001-01-09,-0.010745492703320814,0.03704088425268657,-0.002644099083161322,-0.010614715678915143
2001-01-10,0.009408439871904761,-0.03704088425268657,0.01741674258084469,-0.012269699317621896
2001-01-11,0.0026718899466819934,0.08323069450676329,9.455172364702946e-4,0.0092162360366288
2001-01-12,0.0013330577001067212,-0.04618981025407673,-0.0018922548899347191,0.012913669706179132
2001-01-16,-0.011389867177833857,-0.0036429538083007917,0.006371859415360781,-0.012149152337938673
2001-01-17,0.04157593265059312,-0.018416535256419342,0.004576904014641059,-0.01928338857191969
2001-01-18,0.11353681672424454,0.10573199912607577,0.009902805093114253,-0.014117723513604297
2001-01-19,0.026759246534634684,0.042560007866257465,-0.005697367928418906,0.003941816682707877
2001-01-22,-0.02445361426799053,-0.012903265944810255,0.006624015283922091,0.01017590683089642
2001-01-23,0.004594638298837772,0.06291316483078618,0.007844864387648087,0.01928338857191969
2001-01-24,0.012528495968955333,0,0.002983414493206382,-0.0022941560752802737
2001-01-25,0.0028260800894086557,-0.02782221858871911,-0.002523666458163376,0.010662524758413117
2001-01-26,0.03056630302465191,-0.018987711734686497,-0.0011490813658898702,-0.0183491220880021
2001-01-29,0.006916598694195031,0.10312128455236322,0.005321553592961159,-0.009925586048718849
2001-01-30,0.014076352426732441,0.002877670070153937,0.008746360180756696,0.021951305250943243
2001-01-31,-0.04033566373194564,-0.005763645029819908,-0.005676374604147938,0.026126164242129324
2001-02-01,0.018138211688537353,-0.023392633763480275,0.006619102858719472,-0.007874197890503254
2001-02-02,-0.033705641715347845,-0.023952983293212493,-0.022953684101455707,-0.006006713274890441
2001-02-05,0.017529421530560363,-0.021440889898370563,0.007317143366114109,0.021575332749963483
2001-02-06,0.017402575361197492,0.045393873191583056,-0.0029502701857655467,-0.005439448664150692
2001-02-07,0.024679622778749355,-0.017911507538920013,-0.0051830716093030915,0.005467915652868527
2001-02-08,-0.024328659977228995,0,-0.011725508477698376,0.012144142793669488
2001-02-09,-0.018576483789983556,-0.08154901301165243,-0.00966195332873987,0.015966486667943425
2001-02-12,0.025563115641602074,0.028987225321451954,0.01138841460637341,-0.00116517428541707
2001-02-13,-0.01005941965298085,-0.028987225321451954,-0.008207341628825304,-0.011375246740929157
2001-02-14,0.011798030007361682,0.019417876158785152,-0.001513261435809099,-0.010193734321474412
2001-02-15,0.014490980001963472,0.028437635471462552,0.009645360456604912,-0.017185041814571367
2001-02-16,-0.015359602503102643,-0.05441368474936906,-0.022295402567992006,0.018256223541792238
2001-02-20,-0.03090747789886983,-0.0368547120164921,-0.015533907526521062,-0.00262189261479584
2001-02-21,-0.03644071226503698,0.03025494498605627,-0.02181148754462736,-0.0033465783869961463
2001-02-22,0.012845854012045521,-0.0033175686460532594,0.0015115455677721101,0.008227585006692628
2001-02-23,-0.04603900382669668,0,-0.006779140214993262,-0.008467504965922856
2001-02-26,0.012422527081762169,0.03589338495439559,0.0210634183582199,0.0035864983462263744
2001-02-27,-0.026072924360491356,-0.006430821332775005,-0.009289073514464619,-0.018061638815718428
2001-02-28,-0.026571224545407723,-0.059818710710015155,-0.019890056387485977,-0.015304872507984513
2001-03-01,0.05974144832666273,0.027029246674027896,0.005230770057838008,0.0043092315268751236
2001-03-02,-0.036000880508369804,0.02631701942395201,-0.007976904482744906,0.02199209132161517
2001-03-05,0.025193622379740432,0.05679700022397402,0.009100141382365479,0.0076621429213439285
2001-03-06,0.010335267197591591,0.05374448657273853,0.010685016125991709,-0.0029864049503900425
2001-03-07,0.014517031112337264,-0.01169591687018856,0.007112800707503197,0.007270457123955243
2001-03-08,-0.01009212450301078,-0.020802905462871613,0.001102026439609105,0.01928806159319052
2001-03-09,-0.06981903909227238,-0.027399466632935132,-0.03002508913356028,0.0016292933990018632
2001-03-12,-0.0390227958225724,-0.0836499920697561,-0.04374447541797366,-0.026275787281202057
2001-03-13,0.029917760139936078,0.049110028746419426,0.01629678333038509,-0.005507158307037852
2001-03-14,-0.03548390179928873,0.04375652394639873,-0.019944802063194267,-0.007954590205083267
2001-03-15,0.006298846474490638,-0.03738714334630225,2.549681627748157e-4,0.0037440923237483936
2001-03-16,-0.05883447587472013,-0.00317961918246662,-0.020261302846149576,-0.01518387124112186
2001-03-19,0.02736916702411296,0.046665060520669016,0.020141770646027624,-0.005400466794301728
2001-03-20,-0.047548949865106493,-0.043485441338202396,-0.027209695434414094,-0.007410414988902048
2001-03-21,0.00879491269137933,0.02197867644129517,-0.017133337278140814,-0.010594567013304967
2001-03-22,2.2413515044839016e-4,0.0718872525513056,-0.010207145583410515,-0.026793179695034475
2001-03-23,0.04830943176632374,0.06164423971251787,0.029789734962300862,-0.010349304638178403
